#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Pseudomonas aeruginosa	HCG0286985.1	SAMD00260834	PDT001339906.1	DAHPWW010000138.1	177	959	+	GCA_023994755.1	blaLCR-1	oxacillin-hydrolyzing class D beta-lactamase LCR-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727925.1	SAMN27565844	PDT001344043.1	DAHONP010000118.1	1395	2279	-	GCA_023951155.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817462.1	SAMN30350041	PDT001391294.3	ABHYED030000154.1	940	1743	-	GCA_024961505.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482340.1	SAMN31263457	PDT001471631.1	DAJRUH010000183.1	46	885	-	GCA_025921805.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132677.1	SAMN33285590	PDT001615610.3	ABKQLC030000193.1	1287	1804	-	GCA_028640045.3	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	55.34	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410267.1	SAMN34111343	PDT001682682.1	ABLKHV010000108.1	308	1147	-	GCA_029622995.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_063844477.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	23372	23608	+	GCA_039684275.1	dfrB2	trimethoprim-resistant dihydrofolate reductase DfrB2	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870147.1	SAMD00141164	PDT000771072.1	DAFQDY010000327.1	106	942	-	GCA_021674595.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968095.1	SAMD00141167	PDT000771075.1	DAFQDW010000124.1	44	676	-	GCA_021674535.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294917.1	SAMN16916273	PDT000898305.3	ABEUTB030000123.1	112	928	-	GCA_021666655.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215511.1	SAMN16916272	PDT000898308.3	ABEUSY030000126.1	640	1866	+	GCA_021666675.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555268.1	SAMN16916271	PDT000898309.3	ABEUSX030000098.1	112	928	-	GCA_021666635.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	EML9697149.1	SAMN16916270	PDT000898310.3	ABEUSV030000094.1	935	1450	-	GCA_021666615.3	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	55.34	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446439.1	SAMN16940787	PDT000899222.3	ABEURG030000180.1	112	928	-	GCA_021665835.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468747.1	SAMD00244737	PDT001339874.1	DAHPXX010000197.1	177	959	+	GCA_023995295.1	blaLCR-1	oxacillin-hydrolyzing class D beta-lactamase LCR-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286988.1	SAMD00260834	PDT001339906.1	DAHPWW010000140.1	178	957	+	GCA_023994755.1	blaOXA	OXA-10 family class D beta-lactamase	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	97.74	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817467.1	SAMN30350041	PDT001391294.3	ABHYED030000156.1	12	752	+	GCA_024961505.3	blaIMP-15	subclass B1 metallo-beta-lactamase IMP-15	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132705.1	SAMN33285590	PDT001615610.3	ABKQLC030000213.1	11	827	-	GCA_028640045.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410272.1	SAMN34111343	PDT001682682.1	ABLKHV010000111.1	350	586	+	GCA_029622995.1	dfrB5	trimethoprim-resistant dihydrofolate reductase DfrB5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_122630859.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	23835	24635	+	GCA_039684275.1	blaOXA-677	OXA-10 family class D beta-lactamase OXA-677	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870148.1	SAMD00141164	PDT000771072.1	DAFQDY010000327.1	942	1559	-	GCA_021674595.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	76.78	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968096.1	SAMD00141167	PDT000771075.1	DAFQDW010000124.1	848	1504	-	GCA_021674535.1	qnrVC1	quinolone resistance pentapeptide repeat protein QnrVC1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294926.1	SAMN16916273	PDT000898305.3	ABEUTB030000131.1	31	609	-	GCA_021666655.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	71.91	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215533.1	SAMN16916272	PDT000898308.3	ABEUSY030000144.1	11	827	-	GCA_021666675.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555279.1	SAMN16916271	PDT000898309.3	ABEUSX030000108.1	31	609	-	GCA_021666635.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	71.91	COMBINED	100.0
Pseudomonas aeruginosa	EML9697157.1	SAMN16916270	PDT000898310.3	ABEUSV030000103.1	11	827	-	GCA_021666615.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	97.13	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446451.1	SAMN16940787	PDT000899222.3	ABEURG030000190.1	143	662	-	GCA_021665835.3	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	55.66	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468766.1	SAMD00244737	PDT001339874.1	DAHPXX010000216.1	34	486	+	GCA_023995295.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286992.1	SAMD00260834	PDT001339906.1	DAHPWW010000143.1	14	817	+	GCA_023994755.1	blaOXA-129	OXA-5 family class D beta-lactamase OXA-129	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727959.1	SAMN27565844	PDT001344043.1	DAHONP010000129.1	317	1198	+	GCA_023951155.1	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482345.1	SAMN31263457	PDT001471631.1	DAJRUH010000186.1	178	978	+	GCA_025921805.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132715.1	SAMN33285590	PDT001615610.3	ABKQLC030000222.1	31	609	-	GCA_028640045.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	71.91	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410273.1	SAMN34111343	PDT001682682.1	ABLKHV010000111.1	727	1014	+	GCA_029622995.1	arr	NAD(+)--rifampin ADP-ribosyltransferase	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	PARTIAL_CONTIG_ENDP	64.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_001209508.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	24652	25443	+	GCA_039684275.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870215.1	SAMD00141164	PDT000771072.1	DAFQDY010000381.1	43	489	-	GCA_021674595.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	PARTIAL_CONTIG_ENDP	80.43	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968098.1	SAMD00141167	PDT000771075.1	DAFQDW010000126.1	165	965	+	GCA_021674535.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555314.1	SAMN16916271	PDT000898309.3	ABEUSX030000109.1	33391	33798	+	GCA_021666635.3	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446473.1	SAMN16940787	PDT000899222.3	ABEURG030000201.1	10088	10894	+	GCA_021665835.3	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286993.1	SAMD00260834	PDT001339906.1	DAHPWW010000144.1	11	850	-	GCA_023994755.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727967.1	SAMN27565844	PDT001344043.1	DAHONP010000132.1	77	574	-	GCA_023951155.1	dfrA47	trimethoprim-resistant dihydrofolate reductase DfrA47	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817487.1	SAMN30350041	PDT001391294.3	ABHYED030000165.1	490	1245	+	GCA_024961505.3	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482349.1	SAMN31263457	PDT001471631.1	DAJRUH010000189.1	178	960	+	GCA_025921805.1	blaLCR-1	oxacillin-hydrolyzing class D beta-lactamase LCR-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132763.1	SAMN33285590	PDT001615610.3	ABKQLC030000236.1	33391	33798	+	GCA_028640045.3	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410289.1	SAMN34111343	PDT001682682.1	ABLKHV010000130.1	596	1789	+	GCA_029622995.1	blaPDC-1	cephalosporin-hydrolyzing class C beta-lactamase PDC-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_000381802.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	26942	27475	+	GCA_039684275.1	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870216.1	SAMD00141164	PDT000771072.1	DAFQDY010000382.1	1	485	-	GCA_021674595.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	PARTIAL_CONTIG_ENDP	58.55	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968099.1	SAMD00141167	PDT000771075.1	DAFQDW010000126.1	982	1682	+	GCA_021674535.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	88.59	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4295036.1	SAMN16916273	PDT000898305.3	ABEUTB030000135.1	5324	6517	+	GCA_021666655.3	blaPDC-19a	class C beta-lactamase PDC-19a	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697328.1	SAMN16916270	PDT000898310.3	ABEUSV030000112.1	33391	33798	+	GCA_021666615.3	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446492.1	SAMN16940787	PDT000899222.3	ABEURG030000202.1	9808	10215	+	GCA_021665835.3	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468793.1	SAMD00244737	PDT001339874.1	DAHPXX010000238.1	537	1751	+	GCA_023995295.1	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0287018.1	SAMD00260834	PDT001339906.1	DAHPWW010000169.1	652	1845	+	GCA_023994755.1	blaPDC-1	cephalosporin-hydrolyzing class C beta-lactamase PDC-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727968.1	SAMN27565844	PDT001344043.1	DAHONP010000132.1	697	1149	-	GCA_023951155.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817491.1	SAMN30350041	PDT001391294.3	ABHYED030000167.1	34	1209	+	GCA_024961505.3	tet(G)	tetracycline efflux MFS transporter Tet(G)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482417.1	SAMN31263457	PDT001471631.1	DAJRUH010000217.1	30179	30586	+	GCA_025921805.1	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_013263788.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	30986	31444	+	GCA_039684275.1	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968104.1	SAMD00141167	PDT000771075.1	DAFQDW010000129.1	751	1578	-	GCA_021674535.1	blaOXA-21	OXA-2 family oxacillin-hydrolyzing class D beta-lactamase OXA-21	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4295045.1	SAMN16916273	PDT000898305.3	ABEUTB030000135.1	18776	19582	-	GCA_021666655.3	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555376.1	SAMN16916271	PDT000898309.3	ABEUSX030000111.1	5324	6517	+	GCA_021666635.3	blaPDC-19a	class C beta-lactamase PDC-19a	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446512.1	SAMN16940787	PDT000899222.3	ABEURG030000204.1	3754	4542	+	GCA_021665835.3	blaOXA-395	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-395	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468795.1	SAMD00244737	PDT001339874.1	DAHPXX010000238.1	2688	3863	+	GCA_023995295.1	tet(G)	tetracycline efflux MFS transporter Tet(G)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727970.1	SAMN27565844	PDT001344043.1	DAHONP010000132.1	1855	2511	-	GCA_023951155.1	qnrVC1	quinolone resistance pentapeptide repeat protein QnrVC1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817502.1	SAMN30350041	PDT001391294.3	ABHYED030000171.1	378	932	-	GCA_024961505.3	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132810.1	SAMN33285590	PDT001615610.3	ABKQLC030000238.1	5324	6517	+	GCA_028640045.3	blaPDC-19a	class C beta-lactamase PDC-19a	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_063844477.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	33051	33287	+	GCA_039684275.1	dfrB2	trimethoprim-resistant dihydrofolate reductase DfrB2	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968106.1	SAMD00141167	PDT000771075.1	DAFQDW010000131.1	190	1449	+	GCA_021674535.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4295067.1	SAMN16916273	PDT000898305.3	ABEUTB030000136.1	10089	10496	+	GCA_021666655.3	fosA	FosA family fosfomycin resistance glutathione transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215624.1	SAMN16916272	PDT000898308.3	ABEUSY030000156.1	8995	9783	+	GCA_021666675.3	blaOXA-395	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-395	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555385.1	SAMN16916271	PDT000898309.3	ABEUSX030000111.1	18776	19582	-	GCA_021666635.3	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697390.1	SAMN16916270	PDT000898310.3	ABEUSV030000114.1	19136	19924	+	GCA_021666615.3	blaOXA-395	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-395	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468804.1	SAMD00244737	PDT001339874.1	DAHPXX010000241.1	438	1913	+	GCA_023995295.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0287047.1	SAMD00260834	PDT001339906.1	DAHPWW010000171.1	8577	9380	+	GCA_023994755.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727974.1	SAMN27565844	PDT001344043.1	DAHONP010000134.1	345	1172	-	GCA_023951155.1	blaOXA-2	oxacillin-hydrolyzing class D beta-lactamase OXA-2	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132819.1	SAMN33285590	PDT001615610.3	ABKQLC030000238.1	18776	19582	-	GCA_028640045.3	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410342.1	SAMN34111343	PDT001682682.1	ABLKHV010000134.1	8760	9563	+	GCA_029622995.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_122630859.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	33514	34314	+	GCA_039684275.1	blaOXA-677	OXA-10 family class D beta-lactamase OXA-677	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870243.1	SAMD00141164	PDT000771072.1	DAFQDY010000399.1	700	1914	+	GCA_021674595.1	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968107.1	SAMD00141167	PDT000771075.1	DAFQDW010000132.1	325	1128	-	GCA_021674535.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4295102.1	SAMN16916273	PDT000898305.3	ABEUTB030000137.1	19136	19924	+	GCA_021666655.3	blaOXA-395	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-395	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446522.1	SAMN16940787	PDT000899222.3	ABEURG030000205.1	3594	6728	+	GCA_021665835.3	tmexD2	multidrug efflux RND transporter permease subunit TMexD2	AMR	core	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0287048.1	SAMD00260834	PDT001339906.1	DAHPWW010000171.1	9380	10216	+	GCA_023994755.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727975.1	SAMN27565844	PDT001344043.1	DAHONP010000134.1	1249	2040	-	GCA_023951155.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817510.1	SAMN30350041	PDT001391294.3	ABHYED030000174.1	1	182	-	GCA_024961505.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	PARTIAL_CONTIG_ENDP	50.41	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482474.1	SAMN31263457	PDT001471631.1	DAJRUH010000221.1	2550	3188	+	GCA_025921805.1	catB7	type B-4 chloramphenicol O-acetyltransferase CatB7	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410343.1	SAMN34111343	PDT001682682.1	ABLKHV010000134.1	9563	10399	+	GCA_029622995.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_001209508.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	34331	35122	+	GCA_039684275.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968115.1	SAMD00141167	PDT000771075.1	DAFQDW010000137.1	326	1171	-	GCA_021674535.1	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697442.1	SAMN16916270	PDT000898310.3	ABEUSV030000117.1	39	845	+	GCA_021666615.3	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
