#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Acinetobacter baumannii	HCE3900340.1	SAMN28613899	PDT001325906.1	DAHLUW010000100.1	436	1272	+	GCA_023825195.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932638.1	SAMN31262559	PDT001469761.1	DAJRIL010000323.1	7321	8472	+	GCA_025897775.1	blaADC-169	extended-spectrum class C beta-lactamase ADC-169	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573656.1	SAMN32579602	PDT001561899.3	ABKAVM030000099.1	1276	2115	+	GCA_027867325.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619037.1	SAMN32024347	PDT001873331.1	DAPGIB010000158.1	186	989	-	GCA_031182165.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139334.1	SAMD00034430	PDT000173789.3	DADBKD010000101.1	220	993	+	GCA_016514445.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067618.1	SAMD00034438	PDT000173797.3	DADBJN010000106.1	5	784	+	GCA_016514295.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	98.48	COMBINED	100.0
Acinetobacter baumannii	HAV6015728.1	SAMD00034449	PDT000173808.3	DADBJF010000145.1	6133	6957	+	GCA_016513995.1	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261451.1	SAMN03575972	PDT000663701.1	DADARP010000362.1	3212	4096	+	GCA_016497185.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276327.1	SAMN03576448	PDT000663714.1	DADARS010000419.1	2265	2831	+	GCA_016497045.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	72.14	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1016725	1017540	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843291.1	SAMN28158753	PDT001325784.1	DAHKXV010000118.1	1921	3396	+	GCA_023783775.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900344.1	SAMN28613899	PDT001325906.1	DAHLUW010000101.1	1665	2438	+	GCA_023825195.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932646.1	SAMN31262559	PDT001469761.1	DAJRIL010000324.1	3250	4074	+	GCA_025897775.1	blaOXA-402	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-402	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573658.1	SAMN32579602	PDT001561899.3	ABKAVM030000100.1	1	729	+	GCA_027867325.3	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	92.37	COMBINED	100.0
Acinetobacter baumannii	EMP2060110.1	SAMN35141346	PDT001739140.2	ABMAPL020000060.1	292	936	+	GCA_031152015.2	qnrB2	quinolone resistance pentapeptide repeat protein QnrB2	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619049.1	SAMN32024347	PDT001873331.1	DAPGIB010000165.1	113	892	-	GCA_031182165.1	aph(3')-VI	APH(3')-VI family aminoglycoside O-phosphotransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139338.1	SAMD00034430	PDT000173789.3	DADBKD010000101.1	3292	4767	+	GCA_016514445.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067633.1	SAMD00034438	PDT000173797.3	DADBJN010000114.1	7644	8432	+	GCA_016514295.1	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015742.1	SAMD00034449	PDT000173808.3	DADBJF010000146.1	5170	5958	+	GCA_016513995.1	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261453.1	SAMN03575972	PDT000663701.1	DADARP010000363.1	1681	3156	+	GCA_016497185.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276329.1	SAMN03576448	PDT000663714.1	DADARS010000420.1	928	1482	+	GCA_016497045.1	aac(6')-Ib'	aminoglycoside N-acetyltransferase AAC(6')-Ib'	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1019802	1020617	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900356.1	SAMN28613899	PDT001325906.1	DAHLUW010000104.1	75	896	+	GCA_023825195.1	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428292.1	SAMEA13320922	PDT001336298.1	DAHQZY010000261.1	2463	3347	+	GCA_024026015.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932659.1	SAMN31262559	PDT001469761.1	DAJRIL010000325.1	2813	4288	+	GCA_025897775.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMP2060113.1	SAMN35141346	PDT001739140.2	ABMAPL020000061.1	65	931	+	GCA_031152015.2	blaCARB-2	PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-2	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619053.1	SAMN32024347	PDT001873331.1	DAPGIB010000168.1	1	686	+	GCA_031182165.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	81.65	COMBINED	100.0
Acinetobacter baumannii	HAV6139339.1	SAMD00034430	PDT000173789.3	DADBKD010000101.1	4823	5707	+	GCA_016514445.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067663.1	SAMD00034438	PDT000173797.3	DADBJN010000115.1	230	1003	+	GCA_016514295.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015750.1	SAMD00034449	PDT000173808.3	DADBJF010000147.1	230	1003	+	GCA_016513995.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261454.1	SAMN03575972	PDT000663701.1	DADARP010000363.1	3212	4096	+	GCA_016497185.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276330.1	SAMN03576448	PDT000663714.1	DADARS010000420.1	1575	2207	+	GCA_016497045.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1022879	1023694	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963122.1	SAMN20285909	PDT001227185.1	DAFNKQ010000052.1	1054	1518	-	GCA_021545095.1	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2963113.1	SAMN26365835	PDT001257306.3	ABFGSS030000080.1	213909	214733	+	GCA_022442445.3	blaOXA-69	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843296.1	SAMN28158753	PDT001325784.1	DAHKXV010000119.1	1921	3396	+	GCA_023783775.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900358.1	SAMN28613899	PDT001325906.1	DAHLUW010000105.1	10	1485	+	GCA_023825195.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428291.1	SAMEA13320922	PDT001336298.1	DAHQZY010000261.1	932	2407	+	GCA_024026015.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932660.1	SAMN31262559	PDT001469761.1	DAJRIL010000325.1	4344	5228	+	GCA_025897775.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573660.1	SAMN32579602	PDT001561899.3	ABKAVM030000100.1	1276	2115	+	GCA_027867325.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMP2060114.1	SAMN35141346	PDT001739140.2	ABMAPL020000061.1	1049	1840	+	GCA_031152015.2	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619105.1	SAMN32024347	PDT001873331.1	DAPGIB010000211.1	37	617	+	GCA_031182165.1	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	PARTIAL_CONTIG_ENDP	67.48	COMBINED	100.0
Acinetobacter baumannii	HAV6139344.1	SAMD00034430	PDT000173789.3	DADBKD010000102.1	9	1160	+	GCA_016514445.1	blaADC-30	extended-spectrum class C beta-lactamase ADC-30	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067667.1	SAMD00034438	PDT000173797.3	DADBJN010000115.1	3302	4777	+	GCA_016514295.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015754.1	SAMD00034449	PDT000173808.3	DADBJF010000147.1	3302	4777	+	GCA_016513995.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261456.1	SAMN03575972	PDT000663701.1	DADARP010000364.1	1118	1921	+	GCA_016497185.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276331.1	SAMN03576448	PDT000663714.1	DADARS010000420.1	2265	2831	+	GCA_016497045.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	72.14	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1025956	1026771	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963126.1	SAMN20285909	PDT001227185.1	DAFNKQ010000053.1	719	1534	-	GCA_021545095.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2963327.1	SAMN26365835	PDT001257306.3	ABFGSS030000083.1	7684	8472	+	GCA_022442445.3	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843297.1	SAMN28158753	PDT001325784.1	DAHKXV010000119.1	3452	4336	+	GCA_023783775.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900359.1	SAMN28613899	PDT001325906.1	DAHLUW010000105.1	1541	1989	+	GCA_023825195.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	PARTIAL_CONTIG_ENDP	50.68	COMBINED	100.0
Acinetobacter baumannii	HCG3428295.1	SAMEA13320922	PDT001336298.1	DAHQZY010000262.1	2119	3270	+	GCA_024026015.1	blaADC-6	extended-spectrum class C beta-lactamase ADC-6	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573662.1	SAMN32579602	PDT001561899.3	ABKAVM030000101.1	1	633	+	GCA_027867325.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	78.65	COMBINED	100.0
Acinetobacter baumannii	HDV0619106.1	SAMN32024347	PDT001873331.1	DAPGIB010000212.1	16	617	+	GCA_031182165.1	blaSHV	SHV family class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDP	70.28	COMBINED	100.0
Acinetobacter baumannii	HAV6139360.1	SAMD00034430	PDT000173789.3	DADBKD010000103.1	7644	8432	+	GCA_016514445.1	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067668.1	SAMD00034438	PDT000173797.3	DADBJN010000115.1	4833	5717	+	GCA_016514295.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015755.1	SAMD00034449	PDT000173808.3	DADBJF010000147.1	4833	5717	+	GCA_016513995.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261457.1	SAMN03575972	PDT000663701.1	DADARP010000364.1	1921	2757	+	GCA_016497185.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1029033	1029848	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963132.1	SAMN20285909	PDT001227185.1	DAFNKQ010000058.1	700	1173	-	GCA_021545095.1	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2963366.1	SAMN26365835	PDT001257306.3	ABFGSS030000084.1	49	1200	+	GCA_022442445.3	blaADC-191	extended-spectrum class C beta-lactamase ADC-191	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843301.1	SAMN28158753	PDT001325784.1	DAHKXV010000120.1	1921	3396	+	GCA_023783775.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428297.1	SAMEA13320922	PDT001336298.1	DAHQZY010000263.1	120	1379	+	GCA_024026015.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932666.1	SAMN31262559	PDT001469761.1	DAJRIL010000326.1	750	1649	+	GCA_025897775.1	blaVEB-1	extended-spectrum class A beta-lactamase VEB-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMP2060116.1	SAMN35141346	PDT001739140.2	ABMAPL020000061.1	3486	4118	+	GCA_031152015.2	catB11	type B-2 chloramphenicol O-acetyltransferase CatB11	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619123.1	SAMN32024347	PDT001873331.1	DAPGIB010000228.1	29	574	-	GCA_031182165.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	PARTIAL_CONTIG_ENDP	67.29	COMBINED	100.0
Acinetobacter baumannii	HAV6139362.1	SAMD00034430	PDT000173789.3	DADBKD010000104.1	1140	1964	+	GCA_016514445.1	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067670.1	SAMD00034438	PDT000173797.3	DADBJN010000116.1	9	1160	+	GCA_016514295.1	blaADC-30	extended-spectrum class C beta-lactamase ADC-30	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015758.1	SAMD00034449	PDT000173808.3	DADBJF010000148.1	1209	2012	+	GCA_016513995.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261458.1	SAMN03575972	PDT000663701.1	DADARP010000365.1	14	805	+	GCA_016497185.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276334.1	SAMN03576448	PDT000663714.1	DADARS010000421.1	1574	2206	+	GCA_016497045.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1032110	1032925	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963137.1	SAMN20285909	PDT001227185.1	DAFNKQ010000063.1	1	669	+	GCA_021545095.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	84.73	COMBINED	100.0
Acinetobacter baumannii	EMN2963398.1	SAMN26365835	PDT001257306.3	ABFGSS030000085.1	2544	3317	+	GCA_022442445.3	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900361.1	SAMN28613899	PDT001325906.1	DAHLUW010000106.1	1541	1989	+	GCA_023825195.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	PARTIAL_CONTIG_ENDP	50.68	COMBINED	100.0
Acinetobacter baumannii	HCG3428298.1	SAMEA13320922	PDT001336298.1	DAHQZY010000263.1	1644	2444	+	GCA_024026015.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932667.1	SAMN31262559	PDT001469761.1	DAJRIL010000326.1	1794	2327	+	GCA_025897775.1	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573666.1	SAMN32579602	PDT001561899.3	ABKAVM030000102.1	1	633	+	GCA_027867325.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	78.65	COMBINED	100.0
Acinetobacter baumannii	EMP2060125.1	SAMN35141346	PDT001739140.2	ABMAPL020000064.1	146	967	+	GCA_031152015.2	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139372.1	SAMD00034430	PDT000173789.3	DADBKD010000105.1	1209	2012	+	GCA_016514445.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067675.1	SAMD00034438	PDT000173797.3	DADBJN010000117.1	920	1744	+	GCA_016514295.1	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015759.1	SAMD00034449	PDT000173808.3	DADBJF010000148.1	2012	2848	+	GCA_016513995.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276335.1	SAMN03576448	PDT000663714.1	DADARS010000421.1	2264	2830	+	GCA_016497045.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	72.14	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1035187	1036002	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963151.1	SAMN20285909	PDT001227185.1	DAFNKQ010000068.1	7684	8472	+	GCA_021545095.1	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
