#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Klebsiella pneumoniae	HBY9212342.1	SAMN02927709	PDT000193197.2	DAGSOC010000264.1	664	1305	+	GCA_022305095.1	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337615.1	SAMN02927810	PDT000193298.2	DAGSIH010000210.1	25	885	+	GCA_022302065.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883961.1	SAMN02631010	PDT000193383.2	DAGSFE010000302.1	24	884	+	GCA_022300495.1	blaSHV-154	extended-spectrum class A beta-lactamase SHV-154	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428800.1	SAMEA3649434	PDT000427392.1	DAGROK010000463.1	7	867	+	GCA_022289835.1	blaSHV-106	extended-spectrum class A beta-lactamase SHV-106	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156443.1	SAMN11853671	PDT000534816.1	DAGNQC010000327.1	1037	1481	+	GCA_022329305.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	70.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217965.1	SAMN11230927	PDT000538165.1	DAGNBN010000279.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324702.1	SAMN24019707	PDT001243460.1	DAGIXV010000281.1	65	925	+	GCA_022152465.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158528.1	SAMN24020474	PDT001244603.1	DAGHND010000209.1	47	838	+	GCA_022122845.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000360.1	SAMN26422316	PDT001289656.1	DAGYUU010000210.1	1	1115	+	GCA_023024485.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	88.31	COMBINED	100.0
Klebsiella pneumoniae	EIW9066382.1	SAMN04448230	PDT000130466.2	ABFCYC010000248.1	25	885	+	GCA_022315595.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337616.1	SAMN02927810	PDT000193298.2	DAGSIH010000211.1	25	885	+	GCA_022302065.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883962.1	SAMN02631010	PDT000193383.2	DAGSFE010000303.1	24	884	+	GCA_022300495.1	blaSHV-154	extended-spectrum class A beta-lactamase SHV-154	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156445.1	SAMN11853671	PDT000534816.1	DAGNQC010000328.1	771	1403	+	GCA_022329305.1	catB	type B chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217966.1	SAMN11230927	PDT000538165.1	DAGNBN010000280.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324703.1	SAMN24019707	PDT001243460.1	DAGIXV010000282.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158529.1	SAMN24020474	PDT001244603.1	DAGHND010000210.1	47	835	+	GCA_022122845.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000361.1	SAMN26422316	PDT001289656.1	DAGYUU010000210.1	1380	2176	+	GCA_023024485.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066383.1	SAMN04448230	PDT000130466.2	ABFCYC010000249.1	25	885	+	GCA_022315595.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337617.1	SAMN02927810	PDT000193298.2	DAGSIH010000212.1	25	885	+	GCA_022302065.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883963.1	SAMN02631010	PDT000193383.2	DAGSFE010000304.1	24	884	+	GCA_022300495.1	blaSHV-161	broad-spectrum class A beta-lactamase SHV-161	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217967.1	SAMN11230927	PDT000538165.1	DAGNBN010000281.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324704.1	SAMN24019707	PDT001243460.1	DAGIXV010000283.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158530.1	SAMN24020474	PDT001244603.1	DAGHND010000211.1	33	587	+	GCA_022122845.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545831.1	SAMN24020430	PDT001244784.1	DAGGTG010000235.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000362.1	SAMN26422316	PDT001289656.1	DAGYUU010000211.1	142	972	+	GCA_023024485.1	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066384.1	SAMN04448230	PDT000130466.2	ABFCYC010000250.1	25	885	+	GCA_022315595.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337618.1	SAMN02927810	PDT000193298.2	DAGSIH010000213.1	25	885	+	GCA_022302065.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883964.1	SAMN02631010	PDT000193383.2	DAGSFE010000305.1	24	884	+	GCA_022300495.1	blaSHV-161	broad-spectrum class A beta-lactamase SHV-161	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156447.1	SAMN11853671	PDT000534816.1	DAGNQC010000329.1	342	1181	+	GCA_022329305.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217968.1	SAMN11230927	PDT000538165.1	DAGNBN010000282.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324705.1	SAMN24019707	PDT001243460.1	DAGIXV010000284.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158531.1	SAMN24020474	PDT001244603.1	DAGHND010000212.1	33	587	+	GCA_022122845.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545832.1	SAMN24020430	PDT001244784.1	DAGGTG010000236.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000363.1	SAMN26422316	PDT001289656.1	DAGYUU010000211.1	1110	1589	+	GCA_023024485.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	70.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066385.1	SAMN04448230	PDT000130466.2	ABFCYC010000251.1	25	885	+	GCA_022315595.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337619.1	SAMN02927810	PDT000193298.2	DAGSIH010000214.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883965.1	SAMN02631010	PDT000193383.2	DAGSFE010000306.1	24	884	+	GCA_022300495.1	blaSHV-161	broad-spectrum class A beta-lactamase SHV-161	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428804.1	SAMEA3649434	PDT000427392.1	DAGROK010000467.1	1	861	+	GCA_022289835.1	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156448.1	SAMN11853671	PDT000534816.1	DAGNQC010000330.1	1	876	+	GCA_022329305.1	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217969.1	SAMN11230927	PDT000538165.1	DAGNBN010000283.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324706.1	SAMN24019707	PDT001243460.1	DAGIXV010000285.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545833.1	SAMN24020430	PDT001244784.1	DAGGTG010000237.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066386.1	SAMN04448230	PDT000130466.2	ABFCYC010000252.1	25	885	+	GCA_022315595.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337620.1	SAMN02927810	PDT000193298.2	DAGSIH010000215.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883966.1	SAMN02631010	PDT000193383.2	DAGSFE010000307.1	33	587	+	GCA_022300495.1	aac(6')-Ib'	aminoglycoside N-acetyltransferase AAC(6')-Ib'	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156450.1	SAMN11853671	PDT000534816.1	DAGNQC010000331.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217970.1	SAMN11230927	PDT000538165.1	DAGNBN010000284.1	47	907	+	GCA_022332625.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324707.1	SAMN24019707	PDT001243460.1	DAGIXV010000286.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545834.1	SAMN24020430	PDT001244784.1	DAGGTG010000238.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077654.1	SAMN04448227	PDT000130464.2	ABFCYE010000243.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066387.1	SAMN04448230	PDT000130466.2	ABFCYC010000253.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337621.1	SAMN02927810	PDT000193298.2	DAGSIH010000216.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883968.1	SAMN02631010	PDT000193383.2	DAGSFE010000308.1	33	587	+	GCA_022300495.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156451.1	SAMN11853671	PDT000534816.1	DAGNQC010000332.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217971.1	SAMN11230927	PDT000538165.1	DAGNBN010000285.1	58	849	+	GCA_022332625.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324708.1	SAMN24019707	PDT001243460.1	DAGIXV010000287.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545835.1	SAMN24020430	PDT001244784.1	DAGGTG010000239.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077655.1	SAMN04448227	PDT000130464.2	ABFCYE010000244.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066388.1	SAMN04448230	PDT000130466.2	ABFCYC010000254.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337622.1	SAMN02927810	PDT000193298.2	DAGSIH010000217.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156452.1	SAMN11853671	PDT000534816.1	DAGNQC010000333.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217972.1	SAMN11230927	PDT000538165.1	DAGNBN010000286.1	25	885	+	GCA_022332625.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324709.1	SAMN24019707	PDT001243460.1	DAGIXV010000288.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545836.1	SAMN24020430	PDT001244784.1	DAGGTG010000240.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077656.1	SAMN04448227	PDT000130464.2	ABFCYE010000245.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066389.1	SAMN04448230	PDT000130466.2	ABFCYC010000255.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337623.1	SAMN02927810	PDT000193298.2	DAGSIH010000218.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428808.1	SAMEA3649434	PDT000427392.1	DAGROK010000471.1	1	861	+	GCA_022289835.1	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156453.1	SAMN11853671	PDT000534816.1	DAGNQC010000334.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217973.1	SAMN11230927	PDT000538165.1	DAGNBN010000287.1	25	885	+	GCA_022332625.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324710.1	SAMN24019707	PDT001243460.1	DAGIXV010000289.1	65	925	+	GCA_022152465.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545837.1	SAMN24020430	PDT001244784.1	DAGGTG010000241.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000368.1	SAMN26422316	PDT001289656.1	DAGYUU010000216.1	34	894	+	GCA_023024485.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077657.1	SAMN04448227	PDT000130464.2	ABFCYE010000246.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066390.1	SAMN04448230	PDT000130466.2	ABFCYC010000256.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337624.1	SAMN02927810	PDT000193298.2	DAGSIH010000219.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156454.1	SAMN11853671	PDT000534816.1	DAGNQC010000335.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217974.1	SAMN11230927	PDT000538165.1	DAGNBN010000288.1	25	885	+	GCA_022332625.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324711.1	SAMN24019707	PDT001243460.1	DAGIXV010000290.1	65	925	+	GCA_022152465.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545838.1	SAMN24020430	PDT001244784.1	DAGGTG010000242.1	44	904	+	GCA_022110415.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000370.1	SAMN26422316	PDT001289656.1	DAGYUU010000217.1	34	894	+	GCA_023024485.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077658.1	SAMN04448227	PDT000130464.2	ABFCYE010000247.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066391.1	SAMN04448230	PDT000130466.2	ABFCYC010000257.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337625.1	SAMN02927810	PDT000193298.2	DAGSIH010000220.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156455.1	SAMN11853671	PDT000534816.1	DAGNQC010000336.1	1	861	+	GCA_022329305.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217975.1	SAMN11230927	PDT000538165.1	DAGNBN010000289.1	25	885	+	GCA_022332625.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324712.1	SAMN24019707	PDT001243460.1	DAGIXV010000291.1	65	925	+	GCA_022152465.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545839.1	SAMN24020430	PDT001244784.1	DAGGTG010000243.1	33	587	+	GCA_022110415.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077659.1	SAMN04448227	PDT000130464.2	ABFCYE010000248.1	25	885	+	GCA_022315655.1	blaSHV-28	broad-spectrum class A beta-lactamase SHV-28	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066392.1	SAMN04448230	PDT000130466.2	ABFCYC010000258.1	25	885	+	GCA_022315595.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337626.1	SAMN02927810	PDT000193298.2	DAGSIH010000221.1	25	885	+	GCA_022302065.1	blaSHV-1	broad-spectrum class A beta-lactamase SHV-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
